"Date","Price","Open","High","Low","Vol.","Change %"
"05/02/2022","6,721.08","6,742.83","6,764.10","6,668.39","79.48K","-0.15%"
"04/29/2022","6,731.25","6,911.64","6,911.64","6,731.25","189.90K","-2.58%"
"04/28/2022","6,909.45","6,858.00","6,909.45","6,828.85","97.70K","0.66%"
"04/27/2022","6,863.91","6,936.10","6,945.30","6,832.92","89.25K","-1.66%"
"04/26/2022","6,980.02","6,996.01","7,001.91","6,964.00","73.12K","-0.58%"
"04/25/2022","7,020.83","6,971.88","7,020.83","6,913.43","84.81K","0.32%"
"04/22/2022","6,998.59","7,067.93","7,072.59","6,959.95","76.63K","-0.89%"
"04/21/2022","7,061.49","7,145.50","7,156.85","7,050.62","104.83K","-1.13%"
"04/20/2022","7,142.42","7,085.23","7,142.42","7,067.74","92.66K","1.49%"
"04/19/2022","7,037.74","7,009.48","7,047.49","7,009.15","98.47K","0.60%"
"04/18/2022","6,996.11","7,010.92","7,010.92","6,977.40","52.80K","0.16%"
"04/13/2022","6,984.90","6,907.97","6,984.90","6,907.97","76.91K","1.30%"
"04/12/2022","6,895.36","6,992.97","6,992.97","6,895.36","105.29K","-1.33%"
"04/11/2022","6,988.29","7,017.95","7,026.92","6,988.29","57.40K","-0.42%"
"04/08/2022","7,018.02","6,957.42","7,018.02","6,950.10","87.22K","1.33%"
"04/07/2022","6,926.03","7,100.06","7,120.82","6,926.03","149.63K","-2.58%"
"04/06/2022","7,109.26","7,129.27","7,130.92","7,080.49","82.68K","-0.65%"
"04/05/2022","7,156.07","7,158.57","7,158.57","7,106.49","70.36K","-0.10%"
"04/04/2022","7,163.21","7,124.25","7,163.21","7,124.25","78.50K","0.14%"
"04/01/2022","7,152.88","7,160.48","7,162.44","7,103.47","101.97K","-0.70%"
"03/31/2022","7,203.47","7,173.69","7,203.47","7,156.49","172.40K","0.51%"
"03/30/2022","7,167.02","7,097.18","7,167.02","7,097.18","164.39K","0.73%"
"03/29/2022","7,115.09","7,090.22","7,115.09","7,062.72","115.64K","-0.27%"
"03/28/2022","7,134.36","7,120.74","7,134.36","7,080.37","87.93K","0.13%"
"03/25/2022","7,124.84","7,073.61","7,124.84","7,048.53","102.10K","0.60%"
"03/24/2022","7,082.61","7,013.39","7,082.61","6,985.47","125.08K","1.04%"
"03/23/2022","7,009.43","6,986.19","7,013.67","6,977.61","94.59K","0.01%"
"03/22/2022","7,008.94","6,940.85","7,008.94","6,900.49","118.36K","0.75%"
"03/21/2022","6,956.60","7,024.79","7,054.98","6,949.85","127.75K","-0.73%"
"03/18/2022","7,007.63","7,112.00","7,140.90","7,007.63","367.90K","-1.61%"
"03/17/2022","7,122.45","7,053.54","7,156.77","7,046.56","157.91K","1.37%"
"03/16/2022","7,026.45","7,004.57","7,026.45","6,957.46","143.22K","0.09%"
"03/15/2022","7,019.92","6,820.78","7,019.92","6,638.40","172.55K","2.98%"
"03/14/2022","6,816.95","7,076.79","7,076.79","6,797.09","171.86K","-4.15%"
"03/11/2022","7,112.19","7,084.78","7,112.19","7,044.84","118.95K","-0.18%"
"03/10/2022","7,124.80","7,094.78","7,125.40","7,043.45","129.81K","1.93%"
"03/09/2022","6,989.88","6,967.54","7,095.12","6,967.54","156.45K","0.17%"
"03/08/2022","6,977.73","7,167.95","7,176.19","6,977.73","231.68K","-4.26%"
"03/07/2022","7,288.07","7,304.76","7,304.76","7,158.33","158.55K","-0.73%"
"03/04/2022","7,342.01","7,369.80","7,375.28","7,320.44","87.24K","-0.62%"
"03/03/2022","7,388.09","7,319.88","7,388.09","7,310.24","108.95K","1.15%"
"03/02/2022","7,304.02","7,375.62","7,379.13","7,286.26","103.96K","-1.36%"
"03/01/2022","7,404.61","7,322.38","7,404.61","7,317.44","126.10K","1.28%"
"02/28/2022","7,311.01","7,175.82","7,326.07","7,175.82","227.99K","1.37%"
"02/24/2022","7,212.23","7,355.87","7,383.90","7,179.63","219.40K","-2.06%"
"02/23/2022","7,364.21","7,414.99","7,414.99","7,347.44","135.26K","-1.03%"
"02/22/2022","7,440.91","7,341.35","7,440.91","7,289.65","139.83K","0.93%"
"02/21/2022","7,372.25","7,330.44","7,372.25","7,257.43","141.77K","-0.63%"
"02/18/2022","7,418.79","7,419.58","7,425.44","7,368.67","187.38K","-0.27%"
"02/17/2022","7,438.93","7,455.09","7,464.19","7,423.95","167.25K","-0.19%"
"02/16/2022","7,452.82","7,324.88","7,452.82","7,324.88","214.47K","1.95%"
"02/15/2022","7,309.94","7,338.28","7,372.65","7,292.95","218.84K","-0.70%"
"02/14/2022","7,361.15","7,276.63","7,361.15","7,276.63","179.50K","1.25%"
"02/11/2022","7,270.36","7,446.21","7,446.21","7,270.36","425.91K","-2.18%"
"02/10/2022","7,432.62","7,508.73","7,538.78","7,427.44","173.81K","-0.93%"
"02/09/2022","7,502.48","7,475.21","7,552.20","7,475.21","158.87K","0.59%"
"02/08/2022","7,458.23","7,400.90","7,473.71","7,400.90","98.08K","1.06%"
"02/07/2022","7,380.30","7,469.29","7,474.53","7,378.70","166.46K","-1.02%"
"02/04/2022","7,456.35","7,407.97","7,470.13","7,394.44","129.61K","1.00%"
"02/03/2022","7,382.77","7,460.59","7,460.59","7,382.77","101.90K","-1.02%"
"02/02/2022","7,458.99","7,380.14","7,517.50","7,380.14","127.06K","1.32%"
"01/31/2022","7,361.65","7,279.05","7,369.94","7,279.05","113.97K","1.51%"
"01/28/2022","7,251.97","7,266.96","7,315.31","7,251.97","132.46K","-0.30%"
"01/27/2022","7,273.52","7,243.69","7,275.28","7,237.80","79.20K","0.27%"
"01/26/2022","7,253.61","7,283.15","7,283.15","7,210.21","107.96K","-0.47%"
"01/25/2022","7,288.21","7,262.63","7,288.21","7,242.08","83.43K","0.49%"
"01/24/2022","7,252.64","7,256.40","7,256.85","7,215.27","76.90K","-0.56%"
"01/21/2022","7,293.52","7,225.22","7,293.52","7,204.27","77.95K","0.75%"
"01/20/2022","7,239.28","7,258.17","7,281.56","7,218.68","181.97K","-0.31%"
"01/19/2022","7,261.54","7,304.62","7,304.62","7,242.28","101.47K","-1.12%"
"01/18/2022","7,343.96","7,246.35","7,343.96","7,244.84","69.95K","1.66%"
"01/17/2022","7,223.83","7,266.41","7,280.11","7,223.83","72.86K","-0.52%"
"01/14/2022","7,261.34","7,281.45","7,293.44","7,261.34","89.30K","-0.64%"
"01/13/2022","7,307.75","7,217.38","7,317.09","7,217.38","129.16K","1.28%"
"01/12/2022","7,215.13","7,142.53","7,215.13","7,134.00","123.14K","1.83%"
"01/11/2022","7,085.69","7,114.87","7,160.80","7,067.98","111.35K","-0.77%"
"01/10/2022","7,140.67","6,990.07","7,156.84","6,966.85","123.36K","1.85%"
"01/07/2022","7,011.11","7,074.99","7,077.25","6,978.08","152.30K","-1.05%"
"01/06/2022","7,085.52","7,037.99","7,085.52","7,008.07","114.94K","-0.08%"
"01/05/2022","7,091.40","7,069.17","7,131.00","6,999.17","167.23K","0.71%"
"01/03/2022","7,041.27","7,101.64","7,101.64","7,041.27","86.33K","-1.14%"
"12/31/2021","7,122.63","7,274.69","7,274.69","7,119.44","108.19K","-2.89%"
"12/29/2021","7,334.56","7,277.08","7,334.56","7,237.01","161.40K","0.66%"
"12/28/2021","7,286.50","7,239.78","7,288.58","7,239.78","90.76K","0.44%"
"12/27/2021","7,254.80","7,184.88","7,254.80","7,166.93","53.09K","1.02%"
"12/24/2021","7,181.86","7,257.72","7,257.72","7,181.86","44.99K","-0.91%"
"12/23/2021","7,248.05","7,143.67","7,248.05","7,143.67","131.78K","1.81%"
"12/22/2021","7,119.19","7,178.54","7,201.12","7,100.07","105.02K","-0.67%"
"12/21/2021","7,167.06","7,226.00","7,234.90","7,167.06","197.43K","-0.97%"
"12/20/2021","7,237.61","7,236.12","7,239.85","7,179.41","83.93K","-0.82%"
"12/17/2021","7,297.66","7,195.44","7,297.66","7,188.71","130.68K","0.89%"
"12/16/2021","7,233.26","7,132.58","7,233.26","7,132.58","144.34K","1.41%"
"12/15/2021","7,132.58","7,234.97","7,263.27","7,096.15","225.46K","-1.51%"
"12/14/2021","7,241.99","7,252.01","7,252.01","7,158.65","115.88K","0.62%"
"12/13/2021","7,197.61","7,192.80","7,226.82","7,165.25","115.55K","0.08%"
"12/10/2021","7,192.17","7,231.24","7,231.24","7,180.36","100.47K","-0.59%"
"12/09/2021","7,234.92","7,124.66","7,234.92","7,113.72","180.38K","1.23%"
"12/08/2021","7,147.30","7,147.30","7,147.30","7,147.30","","0.00%"
"12/07/2021","7,147.30","7,153.42","7,170.82","7,098.03","179.70K","0.23%"
"12/06/2021","7,130.74","7,075.76","7,151.48","7,075.76","119.56K","1.07%"
"12/03/2021","7,055.19","7,074.01","7,120.07","7,055.19","105.21K","0.32%"
"12/02/2021","7,032.54","6,952.48","7,065.89","6,945.99","168.87K","1.23%"
"12/01/2021","6,947.06","7,194.09","7,194.09","6,928.30","296.57K","-3.52%"
"11/29/2021","7,200.88","7,151.66","7,202.72","7,000.00","795.54K","-1.07%"
"11/26/2021","7,278.44","7,346.07","7,346.07","7,263.43","218.51K","-1.23%"
"11/25/2021","7,369.27","7,389.11","7,397.58","7,335.46","135.57K","-0.67%"
"11/24/2021","7,419.10","7,395.49","7,419.10","7,365.77","135.22K","0.24%"
"11/23/2021","7,401.16","7,272.70","7,401.16","7,261.11","172.69K","1.63%"
"11/22/2021","7,282.67","7,268.74","7,282.67","7,231.90","122.64K","0.03%"
"11/19/2021","7,280.57","7,298.09","7,298.09","7,209.67","140.00K","-0.26%"
"11/18/2021","7,299.34","7,358.07","7,358.07","7,292.78","108.60K","-0.69%"
"11/17/2021","7,349.82","7,356.87","7,381.46","7,344.36","105.52K","-0.24%"
"11/16/2021","7,367.42","7,343.24","7,367.42","7,307.71","184.42K","0.34%"
"11/15/2021","7,342.37","7,378.73","7,378.73","7,333.31","109.10K","-0.55%"
"11/12/2021","7,382.84","7,329.81","7,387.82","7,329.25","184.20K","0.70%"
"11/11/2021","7,331.65","7,360.89","7,376.72","7,315.22","119.84K","-0.60%"
"11/10/2021","7,375.68","7,454.49","7,475.75","7,361.30","131.92K","-0.89%"
"11/09/2021","7,441.67","7,415.97","7,441.67","7,407.28","192.74K","0.61%"
"11/08/2021","7,396.22","7,374.42","7,424.94","7,373.53","168.52K","0.76%"
"11/05/2021","7,340.77","7,247.21","7,354.37","7,243.28","189.92K","1.90%"
"11/04/2021","7,203.72","7,221.47","7,224.05","7,176.64","101.06K","0.26%"
"11/03/2021","7,184.72","7,136.67","7,210.96","7,136.67","136.54K","1.11%"
"11/02/2021","7,106.01","7,159.66","7,182.61","7,043.68","","0.73%"
"10/29/2021","7,054.70","7,159.66","7,182.61","7,043.68","179.21K","-1.44%"
"10/28/2021","7,157.73","7,235.22","7,251.48","7,144.44","160.17K","-1.00%"
"10/27/2021","7,230.15","7,254.20","7,287.03","7,218.61","180.86K","-0.30%"
"10/26/2021","7,252.10","7,221.49","7,252.10","7,181.47","156.37K","0.56%"
"10/25/2021","7,211.54","7,277.82","7,295.35","7,198.42","162.38K","-1.07%"
"10/22/2021","7,289.61","7,305.22","7,305.22","7,265.42","139.02K","-0.30%"
"10/21/2021","7,311.72","7,321.25","7,326.10","7,279.91","282.95K","0.20%"
"10/20/2021","7,297.08","7,250.46","7,297.08","7,250.46","169.10K","0.42%"
"10/19/2021","7,266.31","7,236.26","7,289.97","7,236.26","230.92K","0.64%"
"10/18/2021","7,219.81","7,193.57","7,225.74","7,158.24","240.88K","0.09%"
"10/15/2021","7,213.46","7,194.99","7,228.59","7,168.42","227.79K","0.42%"
"10/14/2021","7,183.11","7,132.19","7,194.59","7,132.19","217.10K","1.62%"
"10/13/2021","7,068.92","7,121.59","7,159.42","7,030.68","262.90K","-0.55%"
"10/12/2021","7,107.82","7,115.24","7,166.63","7,095.91","172.35K","-0.23%"
"10/11/2021","7,124.01","6,936.46","7,171.43","6,936.46","187.36K","3.14%"
"10/08/2021","6,906.86","6,972.18","7,076.01","6,906.86","266.39K","-0.64%"
"10/07/2021","6,951.30","7,049.17","7,098.30","6,951.30","215.71K","-1.50%"
"10/06/2021","7,057.45","6,989.54","7,073.10","6,973.28","197.03K","1.09%"
"10/05/2021","6,981.24","6,946.76","6,981.24","6,921.65","103.16K","0.29%"
"10/04/2021","6,960.89","6,929.71","6,964.04","6,929.71","103.54K","0.54%"
"10/01/2021","6,923.60","6,964.49","6,984.79","6,923.60","92.23K","-0.42%"
"09/30/2021","6,952.88","6,916.82","6,984.14","6,904.69","174.78K","0.27%"
"09/29/2021","6,934.11","6,875.16","6,934.11","6,771.76","224.22K","0.71%"
"09/28/2021","6,885.36","6,984.54","6,984.54","6,868.34","168.09K","-1.02%"
"09/27/2021","6,956.26","6,965.86","6,987.26","6,947.34","181.89K","0.07%"
"09/24/2021","6,951.53","6,940.22","6,985.99","6,939.98","139.80K","0.52%"
"09/23/2021","6,915.28","6,904.50","6,974.00","6,904.50","128.66K","0.36%"
"09/22/2021","6,890.73","6,891.44","6,934.41","6,890.67","162.05K","0.14%"
"09/21/2021","6,881.20","6,794.13","6,890.97","6,779.19","127.88K","0.34%"
"09/20/2021","6,857.90","6,922.52","6,928.83","6,824.60","156.91K","-0.79%"
"09/17/2021","6,912.85","6,962.04","6,979.92","6,912.85","368.16K","-0.80%"
"09/16/2021","6,968.43","6,893.54","6,968.43","6,885.70","159.19K","1.28%"
"09/15/2021","6,880.20","6,927.48","6,974.97","6,861.01","160.28K","-0.58%"
"09/14/2021","6,920.36","6,976.89","7,033.06","6,920.36","151.61K","-0.69%"
"09/13/2021","6,968.14","6,960.98","6,973.08","6,937.25","115.60K","-0.03%"
"09/10/2021","6,970.51","6,914.97","6,970.51","6,908.67","146.27K","0.67%"
"09/09/2021","6,924.02","6,939.10","6,949.60","6,897.12","139.74K","-0.37%"
"09/08/2021","6,949.39","6,893.16","6,949.39","6,865.03","115.53K","0.53%"
"09/07/2021","6,912.71","6,892.80","6,924.14","6,884.05","125.17K","0.52%"
"09/06/2021","6,877.10","6,884.63","6,898.92","6,867.12","130.49K","-0.29%"
"09/03/2021","6,897.13","6,841.13","6,897.13","6,841.13","168.64K","0.91%"
"09/02/2021","6,834.66","6,831.96","6,887.12","6,828.89","185.94K","0.72%"
"09/01/2021","6,785.94","6,829.58","6,868.79","6,779.74","170.32K","-1.01%"
"08/31/2021","6,855.44","6,786.11","6,855.44","6,651.01","286.09K","1.01%"
"08/27/2021","6,786.62","6,799.08","6,831.26","6,774.02","91.66K","-0.50%"
"08/26/2021","6,820.53","6,822.83","6,850.18","6,808.94","191.35K","-0.02%"
"08/25/2021","6,822.15","6,682.93","6,822.15","6,666.93","98.94K","2.15%"
"08/24/2021","6,678.82","6,631.87","6,678.82","6,628.40","126.28K","1.32%"
"08/23/2021","6,591.67","6,679.52","6,690.18","6,591.67","107.93K","-0.63%"
"08/20/2021","6,633.22","6,717.94","6,743.28","6,633.22","143.78K","-1.27%"
"08/19/2021","6,718.51","6,678.43","6,718.51","6,615.24","113.24K","0.57%"
"08/18/2021","6,680.18","6,568.72","6,680.18","6,567.52","125.97K","1.81%"
"08/17/2021","6,561.41","6,511.02","6,589.35","6,511.02","129.24K","0.73%"
"08/16/2021","6,513.68","6,420.31","6,513.68","6,413.77","131.90K","3.06%"
"08/13/2021","6,320.19","6,564.78","6,588.44","6,320.19","381.35K","-3.61%"
"08/12/2021","6,556.57","6,648.23","6,648.23","6,546.09","119.05K","-1.65%"
"08/11/2021","6,666.86","6,630.06","6,666.86","6,630.06","142.23K","0.66%"
"08/10/2021","6,623.23","6,644.39","6,644.39","6,584.63","150.38K","-0.14%"
"08/09/2021","6,632.57","6,555.74","6,637.43","6,537.20","133.22K","1.42%"
"08/06/2021","6,539.91","6,549.89","6,578.41","6,539.91","137.22K","-0.11%"
"08/05/2021","6,547.27","6,605.46","6,605.46","6,539.91","134.16K","-0.58%"
"08/04/2021","6,585.21","6,570.94","6,598.18","6,545.56","90.93K","0.38%"
"08/03/2021","6,560.06","6,442.40","6,560.06","6,376.11","114.03K","1.76%"
"08/02/2021","6,446.31","6,304.03","6,446.31","6,293.66","91.22K","2.81%"
"07/30/2021","6,270.23","6,520.12","6,520.12","6,270.23","145.82K","-3.48%"
"07/29/2021","6,496.53","6,465.21","6,523.56","6,442.51","116.93K","0.36%"
"07/28/2021","6,473.03","6,511.83","6,511.83","6,370.25","117.58K","-0.76%"
"07/27/2021","6,522.58","6,404.21","6,522.58","6,401.66","74.07K","2.35%"
"07/26/2021","6,372.61","6,509.74","6,509.74","6,372.61","73.38K","-2.27%"
"07/23/2021","6,520.74","6,600.88","6,611.31","6,461.75","86.56K","-0.85%"
"07/22/2021","6,576.62","6,496.97","6,586.01","6,496.97","88.04K","1.55%"
"07/21/2021","6,476.21","6,611.67","6,611.67","6,451.12","147.79K","-1.68%"
"07/20/2021","6,587.20","6,587.20","6,587.20","6,587.20","","0.00%"
"07/19/2021","6,587.20","6,665.54","6,665.54","6,510.43","148.03K","-1.59%"
"07/16/2021","6,693.83","6,743.78","6,783.91","6,653.53","142.92K","-0.51%"
"07/15/2021","6,727.93","6,829.05","6,832.69","6,727.93","80.87K","-1.57%"
"07/14/2021","6,835.41","6,811.59","6,835.41","6,785.84","120.84K","0.59%"
"07/13/2021","6,795.13","6,907.48","6,907.48","6,795.13","116.46K","-1.72%"
"07/12/2021","6,913.87","6,838.18","6,913.87","6,838.18","83.30K","1.16%"
"07/09/2021","6,834.92","6,900.34","6,900.34","6,745.85","179.10K","-1.30%"
"07/08/2021","6,924.99","6,945.99","6,966.53","6,917.38","116.66K","-0.26%"
"07/07/2021","6,943.00","6,994.13","6,994.13","6,924.21","141.94K","-0.71%"
"07/06/2021","6,992.43","7,064.24","7,064.24","6,992.43","120.25K","-0.62%"
"07/05/2021","7,036.38","6,993.68","7,037.14","6,992.70","89.91K","0.49%"
"07/02/2021","7,002.26","6,976.27","7,002.26","6,963.44","156.27K","0.55%"
"07/01/2021","6,964.01","6,949.98","7,002.23","6,946.21","108.65K","0.90%"
"06/30/2021","6,901.91","6,941.16","6,957.56","6,901.91","140.52K","-0.79%"
"06/29/2021","6,956.65","6,939.25","6,956.65","6,921.07","119.30K","0.27%"
"06/28/2021","6,937.96","6,949.53","6,954.61","6,901.89","139.89K","-0.18%"
"06/25/2021","6,950.51","6,894.27","6,950.51","6,894.27","92.57K","0.94%"
"06/24/2021","6,886.00","6,917.90","6,919.13","6,886.00","109.64K","-0.47%"
"06/23/2021","6,918.41","6,871.83","6,918.96","6,871.83","80.89K","0.70%"
"06/22/2021","6,870.41","6,834.19","6,910.17","6,834.19","77.06K","0.63%"
"06/21/2021","6,827.17","6,840.22","6,849.45","6,783.19","120.71K","-0.35%"
"06/18/2021","6,851.38","6,878.99","6,896.36","6,800.70","167.07K","-0.53%"
"06/17/2021","6,887.92","6,968.56","6,974.56","6,878.47","111.49K","-1.23%"
"06/16/2021","6,973.35","6,957.95","7,001.21","6,957.95","153.40K","-0.05%"
"06/15/2021","6,976.73","6,908.81","6,976.73","6,893.45","118.01K","0.86%"
"06/14/2021","6,917.49","6,898.20","6,917.49","6,871.71","108.33K","0.14%"
"06/11/2021","6,907.79","6,890.03","6,910.33","6,872.59","120.67K","0.47%"
"06/10/2021","6,875.71","6,923.95","6,925.14","6,872.72","164.09K","-0.39%"
"06/09/2021","6,902.54","6,811.46","6,922.87","6,805.00","184.07K","1.36%"
"06/08/2021","6,809.72","6,781.04","6,809.72","6,767.34","83.22K","0.68%"
"06/07/2021","6,763.92","6,801.36","6,801.36","6,758.09","88.82K","-0.48%"
"06/04/2021","6,796.34","6,789.03","6,810.76","6,761.91","110.60K","0.07%"
"06/03/2021","6,791.87","6,835.24","6,835.24","6,760.19","138.95K","-0.73%"
"06/02/2021","6,841.69","6,631.72","6,841.69","6,631.72","226.85K","3.23%"
"06/01/2021","6,627.43","6,619.02","6,644.82","6,576.64","79.09K","-0.02%"
"05/31/2021","6,628.49","6,656.88","6,687.64","6,588.04","122.39K","-0.69%"
"05/28/2021","6,674.51","6,622.18","6,688.07","6,597.50","301.77K","0.14%"
"05/27/2021","6,665.14","6,374.31","6,665.14","6,365.76","1.27M","5.11%"
"05/26/2021","6,341.24","6,223.67","6,377.10","6,213.44","235.77K","2.33%"
"05/25/2021","6,196.71","6,173.25","6,203.00","6,164.90","176.35K","0.52%"
"05/24/2021","6,164.89","6,195.87","6,209.05","6,156.20","165.10K","-0.55%"
"05/21/2021","6,199.25","6,201.88","6,218.41","6,172.18","115.68K","0.03%"
"05/20/2021","6,197.64","6,253.02","6,253.02","6,197.64","110.97K","-0.75%"
"05/18/2021","6,244.74","6,230.54","6,258.77","6,210.00","124.21K","-0.62%"
"05/17/2021","6,283.58","6,226.83","6,283.58","6,188.74","139.27K","0.23%"
"05/14/2021","6,269.36","6,262.31","6,269.36","6,080.94","286.07K","0.53%"
"05/12/2021","6,236.40","6,310.33","6,310.33","6,221.93","199.33K","-1.43%"
"05/11/2021","6,326.83","6,298.92","6,341.12","6,281.61","128.68K","0.15%"
"05/10/2021","6,317.41","6,279.79","6,321.51","6,279.79","88.74K","0.94%"
"05/07/2021","6,258.71","6,278.70","6,305.99","6,257.50","86.86K","-0.38%"
"05/06/2021","6,282.78","6,310.37","6,322.17","6,233.33","107.26K","-0.27%"
"05/05/2021","6,299.69","6,352.55","6,354.81","6,299.69","109.92K","-0.94%"
"05/04/2021","6,359.15","6,391.83","6,397.19","6,356.14","90.43K","-0.16%"
"05/03/2021","6,369.28","6,392.97","6,419.52","6,369.28","77.77K","-0.02%"
"04/30/2021","6,370.87","6,475.61","6,476.11","6,370.87","116.89K","-1.80%"
"04/29/2021","6,487.51","6,453.26","6,487.51","6,420.94","118.70K","0.28%"
"04/28/2021","6,469.14","6,381.74","6,469.14","6,375.29","139.17K","1.77%"
"04/27/2021","6,356.47","6,387.15","6,397.74","6,356.47","139.85K","-0.52%"
"04/26/2021","6,389.38","6,417.77","6,417.77","6,348.56","107.57K","0.18%"
"04/23/2021","6,378.07","6,423.30","6,424.55","6,371.43","125.69K","-0.58%"
"04/22/2021","6,415.53","6,451.23","6,451.65","6,374.33","146.03K","-0.37%"
"04/21/2021","6,439.39","6,492.52","6,494.78","6,439.39","139.96K","-0.94%"
"04/20/2021","6,500.42","6,464.65","6,500.42","6,459.44","105.61K","0.63%"
"04/19/2021","6,459.76","6,503.77","6,503.77","6,459.76","131.57K","-0.54%"
"04/16/2021","6,494.81","6,533.56","6,533.56","6,490.68","85.32K","-0.69%"
"04/15/2021","6,539.96","6,505.13","6,539.96","6,464.49","140.46K","0.26%"
"04/14/2021","6,523.21","6,474.25","6,523.21","6,453.26","117.88K","1.01%"
"04/13/2021","6,457.79","6,520.03","6,520.03","6,431.71","129.72K","-0.93%"
"04/12/2021","6,518.64","6,562.11","6,566.67","6,504.59","93.67K","-0.41%"
"04/08/2021","6,545.17","6,648.71","6,648.71","6,542.27","93.58K","-1.60%"
"04/07/2021","6,651.71","6,591.05","6,651.71","6,578.12","133.69K","0.93%"
"04/06/2021","6,590.11","6,521.26","6,590.11","6,518.49","78.84K","1.46%"
"04/05/2021","6,495.15","6,447.40","6,500.35","6,446.04","77.84K","0.81%"
"03/31/2021","6,443.09","6,554.43","6,557.04","6,443.09","114.92K","-1.57%"
"03/30/2021","6,545.55","6,586.93","6,603.06","6,504.18","82.15K","-0.94%"
"03/29/2021","6,607.78","6,469.26","6,653.52","6,432.07","107.05K","0.96%"
"03/26/2021","6,544.63","6,567.89","6,576.60","6,526.29","104.30K","-0.55%"
"03/25/2021","6,581.00","6,498.51","6,603.55","6,498.51","125.59K","1.29%"
"03/24/2021","6,497.01","6,427.72","6,497.01","6,393.14","83.84K","0.79%"
"03/23/2021","6,446.35","6,381.82","6,446.35","6,381.82","83.56K","0.80%"
"03/22/2021","6,395.17","6,381.59","6,444.58","6,325.64","77.08K","-0.64%"
"03/19/2021","6,436.10","6,628.74","6,638.93","6,436.10","149.88K","-2.94%"
"03/18/2021","6,630.85","6,581.47","6,675.84","6,577.64","94.19K","0.97%"
"03/17/2021","6,566.83","6,574.31","6,593.53","6,548.54","88.59K","0.12%"
"03/16/2021","6,559.08","6,529.10","6,610.53","6,519.18","74.77K","0.10%"
"03/15/2021","6,552.46","6,694.09","6,694.09","6,489.79","126.88K","-2.62%"
"03/12/2021","6,728.55","6,734.40","6,749.13","6,693.91","60.80K","0.14%"
"03/11/2021","6,719.18","6,782.57","6,782.57","6,705.67","58.97K","-1.31%"
"03/10/2021","6,808.32","6,752.90","6,808.32","6,727.10","113.98K","0.61%"
"03/09/2021","6,766.83","6,738.83","6,769.38","6,668.33","92.58K","0.15%"
"03/08/2021","6,756.92","6,879.77","6,879.77","6,745.75","106.26K","-1.81%"
"03/05/2021","6,881.37","6,864.58","6,896.25","6,829.21","77.54K","-0.02%"
"03/04/2021","6,882.49","6,911.17","6,921.10","6,839.34","87.51K","-0.87%"
"03/03/2021","6,942.76","6,918.74","6,942.76","6,871.18","80.08K","0.34%"
"03/02/2021","6,919.54","6,862.64","6,919.54","6,848.81","113.35K","0.68%"
"03/01/2021","6,872.97","6,828.70","6,874.40","6,798.81","107.46K","1.15%"
"02/26/2021","6,794.86","6,718.06","6,827.17","6,681.14","198.57K","0.58%"
"02/24/2021","6,755.95","6,808.42","6,808.42","6,735.84","84.96K","-0.86%"
"02/23/2021","6,814.67","6,808.13","6,814.67","6,736.42","111.81K","0.06%"
"02/22/2021","6,810.34","6,901.93","6,907.47","6,810.34","78.87K","-1.68%"
"02/19/2021","6,926.41","6,858.72","6,926.41","6,841.48","103.24K","1.12%"
"02/18/2021","6,849.64","6,954.37","6,972.26","6,849.64","111.35K","-1.68%"
"02/17/2021","6,966.43","6,991.36","6,995.60","6,916.71","88.26K","-1.10%"
"02/16/2021","7,044.06","6,969.93","7,044.06","6,969.93","92.30K","1.22%"
"02/15/2021","6,959.21","6,996.58","7,026.40","6,959.21","79.14K","-0.45%"
"02/11/2021","6,991.01","7,059.48","7,076.01","6,991.01","132.19K","-1.29%"
"02/10/2021","7,082.15","7,076.38","7,159.11","7,073.78","115.75K","0.23%"
"02/09/2021","7,065.55","7,014.79","7,091.92","7,014.79","101.54K","0.58%"
"02/08/2021","7,024.48","6,997.28","7,032.12","6,965.93","102.24K","0.08%"
"02/05/2021","7,019.18","6,899.15","7,019.18","6,843.83","96.06K","1.67%"
"02/04/2021","6,903.75","6,858.04","6,903.75","6,809.41","79.21K","0.65%"
"02/03/2021","6,859.46","6,895.43","6,913.30","6,819.42","105.55K","-0.12%"
"02/02/2021","6,867.88","6,838.26","6,917.92","6,837.31","80.81K","0.78%"
"02/01/2021","6,814.76","6,634.59","6,814.76","6,634.59","107.30K","3.06%"
"01/29/2021","6,612.62","6,826.65","6,827.38","6,612.62","175.33K","-3.49%"
"01/28/2021","6,851.84","6,808.72","6,918.30","6,770.75","82.27K","-0.17%"
"01/27/2021","6,863.61","6,947.52","6,949.48","6,824.88","120.01K","-1.63%"
"01/26/2021","6,977.16","7,039.17","7,039.17","6,961.06","114.69K","-1.33%"
"01/25/2021","7,071.50","7,026.77","7,071.50","7,012.76","82.85K","0.36%"
"01/22/2021","7,045.83","7,116.76","7,116.76","7,007.20","110.17K","-1.32%"
"01/21/2021","7,140.29","7,161.07","7,161.07","7,112.33","77.87K","-0.04%"
"01/20/2021","7,143.30","7,164.06","7,172.16","7,082.75","103.59K","-0.77%"
"01/19/2021","7,198.45","7,158.73","7,198.45","7,137.56","73.63K","-0.07%"
"01/18/2021","7,203.44","7,230.05","7,230.05","7,157.63","85.71K","-0.48%"
"01/15/2021","7,238.46","7,282.26","7,297.41","7,238.46","90.71K","-0.48%"
